id,stu_num,name,grade,de,zhi,ti,mei,lao
25,201825,李畅,二年级,74.13793103448276,59.854014598540154,60.83916083916085,49.504950495049506,52.083333333333336
26,201826,卞立江,四年级,79.3103448275862,55.47445255474452,76.22377622377621,38.613861386138616,39.58333333333333
27,201827,孙园园,三年级,92.24137931034483,40.87591240875913,78.32167832167832,41.584158415841586,36.45833333333333
28,201828,张荣荣,一年级,87.06896551724138,45.98540145985402,78.32167832167832,25.742574257425744,35.41666666666667
29,201829,李萍,四年级,78.44827586206897,47.44525547445255,85.3146853146853,17.82178217821782,46.875
30,201830,宋冲冲,三年级,84.48275862068965,47.44525547445255,73.42657342657343,35.64356435643564,36.45833333333333
31,201831,宋亚,一年级,88.79310344827587,47.44525547445255,72.72727272727273,17.82178217821782,38.54166666666667
32,201832,曾冉冉,三年级,87.93103448275862,47.44525547445255,82.51748251748252,25.742574257425744,15.625
33,201833,陈蝶,三年级,86.20689655172413,43.06569343065693,56.64335664335665,25.742574257425744,29.166666666666668
34,201834,徐建,一年级,81.03448275862068,46.715328467153284,39.16083916083916,37.62376237623762,52.083333333333336
35,201835,马诗琪,二年级,78.44827586206897,38.68613138686132,56.64335664335665,39.603960396039604,36.45833333333333
36,201836,周永,五年级,73.27586206896551,41.605839416058394,68.53146853146853,37.62376237623762,39.58333333333333
37,201837,王丹丹,六年级,79.3103448275862,45.98540145985402,74.82517482517483,19.801980198019802,28.125
38,201838,韩明智,六年级,76.72413793103449,48.9051094890511,54.54545454545454,17.82178217821782,35.41666666666667
39,201839,叶军,六年级,86.20689655172413,44.52554744525548,69.93006993006993,31.683168316831683,21.875
40,201840,朱文博,二年级,79.3103448275862,31.386861313868614,58.74125874125874,17.82178217821782,28.125
41,201841,高成成,四年级,71.55172413793103,34.306569343065696,46.15384615384615,43.56435643564357,60.416666666666664
42,201842,郭行闯,五年级,81.03448275862068,29.927007299270077,75.52447552447552,7.920792079207921,40.625
43,201843,杨烁,三年级,75.0,32.846715328467155,65.03496503496503,36.633663366336634,19.791666666666664
44,201844,叶文燕,三年级,79.3103448275862,37.22627737226277,58.74125874125874,11.881188118811881,37.5
45,201845,穆套,六年级,75.86206896551724,32.11678832116788,49.65034965034965,23.762376237623762,27.083333333333332
46,201846,朱望,六年级,77.58620689655173,42.33576642335766,57.34265734265735,11.881188118811881,35.41666666666667
47,201847,李文婷,五年级,60.3448275862069,35.76642335766424,72.72727272727273,19.801980198019802,30.208333333333332
48,201848,路壮壮,一年级,81.89655172413794,36.496350364963504,33.56643356643357,31.683168316831683,31.25
49,201849,姜玉建,一年级,68.96551724137932,56.23785741726579,72.02797202797203,5.9405940594059405,44.79166666666667
50,201850,赵李东,四年级,52.58620689655172,48.175182481751825,50.349650349650354,23.762376237623762,35.41666666666667
51,201851,沈厚洋,五年级,62.06896551724138,44.52554744525548,51.74825174825175,19.801980198019802,25.0
52,201852,朱裕民,一年级,79.3103448275862,32.846715328467155,20.27972027972028,29.7029702970297,31.25
53,201853,李建,二年级,68.96551724137932,28.467153284671532,27.972027972027973,21.782178217821784,23.958333333333336
54,201854,孙益鹏,三年级,56.03448275862068,24.817518248175183,71.88350809236167,11.881188118811881,53.20430871212122
55,201855,周林,五年级,73.27586206896551,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
56,201856,苏帅,五年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
57,201857,刘则地,二年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
58,201858,吴炳乐,二年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
59,201859,许旺,六年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
60,201860,张浩洁,一年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
61,201861,张皓,二年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
62,201862,王奎闫,四年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
63,201863,杨浩淼,五年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
64,201864,陈士懂,一年级,81.89655172413794,80.2919708029197,74.82517482517483,67.32673267326733,76.04166666666666
65,201865,刘莉,六年级,91.37931034482759,68.61313868613139,86.01398601398601,45.54455445544555,68.75
66,201866,李小红,三年级,74.13793103448276,63.503649635036496,83.91608391608392,61.386138613861384,84.375
67,201867,陈倩倩,二年级,86.20689655172413,70.8029197080292,83.21678321678321,53.46534653465347,72.91666666666666
68,201868,李云珍,五年级,84.48275862068965,58.3941605839416,86.01398601398601,41.584158415841586,68.75
69,201869,李银涛,四年级,79.3103448275862,56.934306569343065,84.61538461538461,49.504950495049506,40.625
70,201870,马明,五年级,70.6896551724138,61.31386861313869,90.20979020979021,67.32673267326733,47.91666666666667
71,201871,王冲,四年级,87.06896551724138,56.934306569343065,90.20979020979021,29.7029702970297,72.91666666666666
72,201872,李仁汉,三年级,81.03448275862068,58.3941605839416,81.81818181818183,43.56435643564357,77.08333333333334
73,201873,邢永胜,二年级,85.34482758620689,49.63503649635037,86.01398601398601,31.683168316831683,66.66666666666666
74,201874,张文冬,三年级,90.51724137931035,51.82481751824818,83.21678321678321,41.584158415841586,51.041666666666664
75,201875,朱玉,五年级,79.3103448275862,63.503649635036496,83.91608391608392,21.782178217821784,68.75
76,201876,闫庆,五年级,77.58620689655173,54.74452554744526,91.6083916083916,27.722772277227726,64.58333333333334
77,201877,曹新乐,二年级,76.72413793103449,63.503649635036496,81.81818181818183,51.48514851485149,39.58333333333333
78,201878,刘春,一年级,87.06896551724138,61.31386861313869,73.42657342657343,17.82178217821782,61.458333333333336
79,201879,张轶钊,四年级,76.72413793103449,49.63503649635037,84.61538461538461,48.51485148514851,50.0
80,201880,张孟祥,三年级,83.62068965517241,51.82481751824818,84.61538461538461,25.742574257425744,62.5
81,201881,张丁丁,六年级,84.48275862068965,52.55474452554745,76.92307692307693,25.742574257425744,58.333333333333336
82,201882,曹劝劝,四年级,83.62068965517241,59.12408759124088,82.51748251748252,21.782178217821784,56.25
83,201883,常文瑞,一年级,84.48275862068965,49.63503649635037,88.11188811188812,29.7029702970297,51.041666666666664
84,201884,陈晨,五年级,75.86206896551724,70.07299270072993,71.32867132867133,35.64356435643564,45.83333333333333
85,201885,吴影,六年级,75.86206896551724,63.503649635036496,80.41958041958041,35.64356435643564,43.75
86,201886,王振,二年级,82.75862068965517,51.09489051094891,69.23076923076923,27.722772277227726,58.333333333333336
87,201887,李泽众,六年级,77.58620689655173,51.82481751824818,74.12587412587412,35.64356435643564,41.66666666666667
88,201888,闫文竹,六年级,81.89655172413794,44.52554744525548,79.02097902097903,41.584158415841586,38.54166666666667
89,201889,孙园园,四年级,85.34482758620689,43.79562043795621,75.52447552447552,49.504950495049506,48.95833333333333
90,201890,王宝平,一年级,73.27586206896551,49.63503649635037,73.42657342657343,42.57425742574257,64.58333333333334
91,201891,魏苗苗,五年级,84.48275862068965,58.3941605839416,79.72027972027972,10.891089108910892,34.375
92,201892,吴杰,五年级,65.51724137931035,65.69343065693431,59.44055944055944,57.42574257425742,42.70833333333333
93,201893,张永连,二年级,67.24137931034483,47.44525547445255,73.42657342657343,43.56435643564357,60.416666666666664
94,201894,孟翔瑞,三年级,86.20689655172413,49.63503649635037,77.62237762237763,41.584158415841586,25.0
95,201895,王楠,五年级,81.89655172413794,40.87591240875913,73.42657342657343,35.64356435643564,48.95833333333333
96,201896,王娅茹,二年级,84.48275862068965,57.66423357664233,88.81118881118881,15.841584158415841,18.75
97,201897,蒋浩,一年级,89.65517241379311,35.76642335766424,76.22377622377621,27.722772277227726,46.875
98,201898,任颍,一年级,63.793103448275865,48.175182481751825,67.83216783216784,25.742574257425744,65.625
99,201899,周翠,三年级,75.0,44.52554744525548,81.11888111888112,31.683168316831683,38.54166666666667
100,2018100,赵雷雷,三年级,81.03448275862068,43.79562043795621,75.52447552447552,21.782178217821784,44.79166666666667
101,2018101,祁家奡,五年级,75.86206896551724,49.63503649635037,65.03496503496503,36.633663366336634,40.625
102,2018102,任然,二年级,79.3103448275862,40.87591240875913,80.41958041958041,21.782178217821784,31.25
103,2018103,李玲玲,一年级,70.6896551724138,56.934306569343065,75.52447552447552,14.85148514851485,46.875
104,2018104,李学兵,五年级,77.58620689655173,45.98540145985402,78.32167832167832,35.64356435643564,34.375
105,2018105,彭青青,二年级,94.82758620689656,40.14598540145985,79.72027972027972,25.742574257425744,13.541666666666666
106,2018106,蔡祥,五年级,76.72413793103449,69.34306569343066,79.02097902097903,40.46393210749646,33.33333333333333
107,2018107,高凯歌,六年级,69.82758620689656,35.76642335766424,62.23776223776224,37.62376237623762,53.125
108,2018108,李雨,四年级,71.55172413793103,41.605839416058394,61.53846153846154,21.782178217821784,35.41666666666667
109,2018109,王宁,五年级,88.79310344827587,38.68613138686132,63.63636363636363,13.861386138613863,19.791666666666664
110,2018110,李磊磊,六年级,73.27586206896551,56.934306569343065,25.174825174825177,34.65346534653465,51.041666666666664
111,2018111,徐浩,三年级,78.44827586206897,38.68613138686132,68.53146853146853,0.9900990099009901,35.41666666666667
112,2018112,沈沉,一年级,80.17241379310344,34.306569343065696,61.53846153846154,3.9603960396039604,39.58333333333333
113,2018113,徐青青,四年级,83.62068965517241,32.846715328467155,66.43356643356644,15.841584158415841,30.208333333333332
114,2018114,穆帅,一年级,71.55172413793103,39.416058394160586,48.25174825174825,39.603960396039604,21.875
115,2018115,王振,二年级,80.17241379310344,30.656934306569344,69.93006993006993,17.82178217821782,25.0
116,2018116,谢英,二年级,71.55172413793103,31.386861313868614,61.53846153846154,39.603960396039604,53.20430871212122
117,2018117,张双瑞,五年级,75.86206896551724,42.33576642335766,44.75524475524475,23.762376237623762,40.625
118,2018118,高鹏,五年级,75.0,14.5985401459854,59.44055944055944,39.603960396039604,34.375
119,2018119,展坤明,六年级,69.82758620689656,25.547445255474454,68.53146853146853,24.752475247524753,21.875
120,2018120,袁利,六年级,72.41379310344827,27.73722627737226,66.43356643356644,19.801980198019802,29.166666666666668
121,2018121,刘敏,三年级,80.18996723357778,45.25547445255474,76.22377622377621,25.742574257425744,47.91666666666667
122,2018122,黄桥红,一年级,61.206896551724135,27.00729927007299,37.06293706293706,36.633663366336634,30.208333333333332
123,2018123,汪萍,二年级,75.0,39.416058394160586,71.32867132867133,40.46393210749646,53.20430871212122
124,2018124,李耀耀,五年级,80.18996723357778,52.55474452554745,57.34265734265735,15.841584158415841,46.875
125,2018125,石家勇,五年级,80.18996723357778,28.467153284671532,72.02797202797203,3.9603960396039604,33.33333333333333
126,2018126,庄海豹,三年级,80.18996723357778,24.087591240875913,56.64335664335665,33.663366336633665,53.20430871212122
127,2018127,郑威,二年级,80.18996723357778,35.76642335766424,71.88350809236167,40.46393210749646,53.20430871212122
128,2018128,王杰,二年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
129,2018129,范伟伟,一年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
130,2018130,汤荣,二年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
131,2018131,魏子奇,三年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
132,2018132,李婷,六年级,84.48275862068965,64.23357664233576,86.7132867132867,59.4059405940594,76.04166666666666
133,2018133,徐艳丽,六年级,75.0,69.34306569343066,86.7132867132867,47.524752475247524,80.20833333333334
134,2018134,蔡国宝,二年级,84.48275862068965,64.96350364963503,76.92307692307693,59.4059405940594,73.95833333333334
135,2018135,郭浩东,三年级,91.37931034482759,51.09489051094891,82.51748251748252,56.43564356435643,64.58333333333334
136,2018136,王子夜,五年级,85.34482758620689,72.99270072992701,89.5104895104895,41.584158415841586,54.166666666666664
137,2018137,李铁柱,二年级,81.03448275862068,62.04379562043796,83.91608391608392,65.34653465346535,73.95833333333334
138,2018138,唐猛,一年级,91.37931034482759,73.72262773722628,78.32167832167832,33.663366336633665,71.875
139,2018139,张洋洋,二年级,81.03448275862068,62.04379562043796,86.7132867132867,53.46534653465347,61.458333333333336
140,2018140,李唐,四年级,95.6896551724138,62.04379562043796,81.81818181818183,37.62376237623762,53.125
141,2018141,张智,三年级,78.44827586206897,49.63503649635037,82.51748251748252,44.554455445544555,80.20833333333334
142,2018142,江程,六年级,75.0,59.12408759124088,69.93006993006993,49.504950495049506,60.416666666666664
143,2018143,余壮壮,一年级,81.03448275862068,62.77372262773723,62.93706293706294,53.46534653465347,61.458333333333336
144,2018144,栾煜,三年级,73.27586206896551,47.44525547445255,65.73426573426573,54.45544554455446,71.875
145,2018145,王婷,五年级,80.17241379310344,41.605839416058394,84.61538461538461,60.396039603960396,59.375
146,2018146,王阿晴,二年级,85.34482758620689,49.63503649635037,89.5104895104895,31.683168316831683,60.416666666666664
147,2018147,刘志豪,四年级,76.72413793103449,71.53284671532847,55.94405594405595,59.4059405940594,66.66666666666666
148,2018148,屠诗怡,四年级,79.3103448275862,38.68613138686132,85.3146853146853,60.396039603960396,60.416666666666664
149,2018149,张涛,五年级,76.72413793103449,67.15328467153284,79.02097902097903,36.633663366336634,40.625
150,2018150,马伟,四年级,72.41379310344827,49.63503649635037,63.63636363636363,47.524752475247524,67.70833333333334
151,2018151,陶倩,四年级,70.6896551724138,67.15328467153284,73.42657342657343,42.57425742574257,53.125
152,2018152,白山山,一年级,76.72413793103449,50.36496350364964,72.02797202797203,55.44554455445545,40.625
153,2018153,康甲甲,四年级,84.48275862068965,65.69343065693431,79.72027972027972,37.62376237623762,40.625
154,2018154,尹丽,二年级,76.72413793103449,59.12408759124088,81.81818181818183,27.722772277227726,55.208333333333336
155,2018155,高晴晴,二年级,78.44827586206897,53.284671532846716,76.22377622377621,37.62376237623762,57.291666666666664
156,2018156,郑晓娇,四年级,75.0,59.854014598540154,73.42657342657343,35.64356435643564,48.95833333333333
157,2018157,邢强,六年级,89.65517241379311,38.68613138686132,80.41958041958041,63.366336633663366,35.41666666666667
158,2018158,王家彬,二年级,66.37931034482759,51.82481751824818,79.02097902097903,31.683168316831683,61.458333333333336
159,2018159,何家立,二年级,70.6896551724138,65.69343065693431,72.72727272727273,59.4059405940594,35.41666666666667
160,2018160,王洋洋,五年级,79.3103448275862,40.87591240875913,66.43356643356644,65.34653465346535,58.333333333333336
161,2018161,高玉萍,三年级,85.34482758620689,28.467153284671532,71.32867132867133,58.415841584158414,68.75
162,2018162,汪黎明,四年级,63.793103448275865,56.20437956204379,74.82517482517483,41.584158415841586,60.416666666666664
163,2018163,李龙,五年级,89.65517241379311,44.52554744525548,53.84615384615385,51.48514851485149,39.58333333333333
164,2018164,闫宝兰,一年级,84.48275862068965,34.306569343065696,88.11188811188812,25.742574257425744,50.0
165,2018165,金文文,四年级,86.20689655172413,45.25547445255474,75.52447552447552,31.683168316831683,37.5
166,2018166,赵维佳,六年级,74.13793103448276,44.52554744525548,78.32167832167832,27.722772277227726,50.0
167,2018167,李双东,四年级,72.41379310344827,50.36496350364964,78.32167832167832,13.861386138613863,55.208333333333336
168,2018168,吴天龙,四年级,77.58620689655173,48.9051094890511,52.44755244755245,39.603960396039604,53.125
169,2018169,郝玉洁,四年级,79.3103448275862,27.73722627737226,80.41958041958041,33.663366336633665,41.66666666666667
170,2018170,汪姣,五年级,75.86206896551724,51.09489051094891,66.43356643356644,28.71287128712871,32.29166666666667
171,2018171,李春雷,一年级,63.793103448275865,62.04379562043796,55.24475524475524,44.554455445544555,55.208333333333336
172,2018172,李家刘,六年级,81.03448275862068,49.63503649635037,63.63636363636363,31.683168316831683,33.33333333333333
173,2018173,陈婷婷,二年级,68.10344827586206,45.98540145985402,72.02797202797203,31.683168316831683,30.208333333333332
174,2018174,曹华武,一年级,87.93103448275862,61.31386861313869,64.33566433566433,21.782178217821784,23.958333333333336
175,2018175,蒋成详,六年级,83.62068965517241,46.715328467153284,79.72027972027972,11.881188118811881,44.79166666666667
176,2018176,罗新华,二年级,77.58620689655173,42.33576642335766,79.02097902097903,9.900990099009901,37.5
177,2018177,周月月,三年级,74.13793103448276,50.36496350364964,60.83916083916085,27.722772277227726,31.25
178,2018178,高路善,四年级,77.58620689655173,35.76642335766424,72.02797202797203,19.801980198019802,35.41666666666667
179,2018179,孙春磊,六年级,79.3103448275862,43.79562043795621,53.84615384615385,21.782178217821784,35.41666666666667
180,2018180,徐娅,二年级,81.89655172413794,46.715328467153284,69.23076923076923,19.801980198019802,33.33333333333333
181,2018181,陈帅,一年级,82.75862068965517,43.79562043795621,44.05594405594406,33.663366336633665,40.625
182,2018182,王慧,六年级,75.86206896551724,13.86861313868613,86.01398601398601,7.920792079207921,43.75
183,2018183,马瑞,一年级,71.55172413793103,51.82481751824818,62.93706293706294,19.801980198019802,34.375
184,2018184,李添,五年级,74.13793103448276,35.76642335766424,75.52447552447552,20.792079207920793,30.208333333333332
185,2018185,刘亚楠,四年级,81.03448275862068,39.416058394160586,31.46853146853147,23.762376237623762,50.0
186,2018186,王毅,二年级,82.75862068965517,40.87591240875913,55.94405594405595,13.861386138613863,36.45833333333333
187,2018187,岳荣,三年级,86.20689655172413,32.846715328467155,69.93006993006993,8.91089108910891,19.791666666666664
188,2018188,陈国良,一年级,58.620689655172406,35.76642335766424,71.32867132867133,21.782178217821784,27.083333333333332
189,2018189,张浩,三年级,75.0,29.1970802919708,62.23776223776224,15.841584158415841,28.125
190,2018190,胡永恒,二年级,77.58620689655173,33.57664233576642,55.24475524475524,15.841584158415841,34.375
191,2018191,卜林,五年级,77.58620689655173,44.52554744525548,37.06293706293706,14.85148514851485,33.33333333333333
192,2018192,高亚西,六年级,81.03448275862068,44.52554744525548,35.66433566433567,13.861386138613863,31.25
193,2018193,徐庆征,一年级,73.27586206896551,31.386861313868614,65.73426573426573,25.742574257425744,53.20430871212122
194,2018194,王振,五年级,74.13793103448276,9.48905109489051,54.54545454545454,21.782178217821784,32.29166666666667
195,2018195,吴娜娜,五年级,76.72413793103449,13.86861313868613,61.53846153846154,40.46393210749646,30.208333333333332
196,2018196,吴宝玥,五年级,63.793103448275865,32.11678832116788,31.46853146853147,31.683168316831683,26.041666666666668
197,2018197,陈首政,五年级,72.41379310344827,19.708029197080293,42.65734265734265,9.900990099009901,19.791666666666664
198,2018198,谢路,三年级,80.18996723357778,35.03649635036496,71.88350809236167,23.762376237623762,40.625
199,2018199,蔡潇涵,五年级,80.18996723357778,9.48905109489051,71.88350809236167,40.46393210749646,53.20430871212122
200,2018200,李泽,六年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
201,2018201,李旭春,三年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
202,2018202,康楠,六年级,85.34482758620689,75.91240875912408,80.41958041958041,58.415841584158414,75.0
203,2018203,吴飞,一年级,76.72413793103449,62.77372262773723,79.72027972027972,71.28712871287128,79.16666666666666
204,2018204,汪凯双,三年级,90.51724137931035,62.04379562043796,87.41258741258741,49.504950495049506,75.0
205,2018205,潘帅,六年级,87.93103448275862,66.42335766423358,88.81118881118881,47.524752475247524,59.375
206,2018206,尤国有,二年级,81.89655172413794,64.23357664233576,75.52447552447552,50.495049504950494,80.20833333333334
207,2018207,周娜,一年级,78.44827586206897,68.61313868613139,87.41258741258741,47.524752475247524,72.91666666666666
208,2018208,吴其国,三年级,80.17241379310344,53.284671532846716,92.3076923076923,48.51485148514851,65.625
209,2018209,唐率,三年级,77.58620689655173,62.04379562043796,86.7132867132867,44.554455445544555,79.16666666666666
210,2018210,杨硕,二年级,92.24137931034483,60.58394160583942,86.7132867132867,27.722772277227726,67.70833333333334
211,2018211,朱传伟,四年级,83.62068965517241,61.31386861313869,75.52447552447552,51.48514851485149,68.75
212,2018212,潘文康,四年级,72.41379310344827,59.854014598540154,77.62237762237763,37.62376237623762,78.125
213,2018213,郭正函,一年级,82.75862068965517,64.23357664233576,80.41958041958041,28.71287128712871,73.95833333333334
214,2018214,王忍志,四年级,75.0,62.77372262773723,74.12587412587412,41.584158415841586,75.0
215,2018215,周亚,六年级,86.20689655172413,60.58394160583942,81.81818181818183,37.62376237623762,59.375
216,2018216,杨济林,五年级,84.48275862068965,62.04379562043796,77.62237762237763,31.683168316831683,73.95833333333334
217,2018217,张婉军,三年级,78.44827586206897,60.58394160583942,81.11888111888112,57.42574257425742,60.416666666666664
218,2018218,苗娜娜,六年级,78.44827586206897,59.854014598540154,88.81118881118881,41.584158415841586,48.95833333333333
219,2018219,武琪,一年级,75.86206896551724,69.34306569343066,75.52447552447552,43.56435643564357,63.541666666666664
220,2018220,李洋,四年级,82.75862068965517,75.18248175182481,44.05594405594406,64.35643564356435,58.333333333333336
221,2018221,张辉,二年级,88.79310344827587,68.61313868613139,76.92307692307693,42.57425742574257,35.41666666666667
222,2018222,朱晨曦,六年级,88.79310344827587,63.503649635036496,84.61538461538461,13.861386138613863,53.125
223,2018223,苗强,三年级,75.0,56.934306569343065,67.13286713286713,36.633663366336634,71.875
224,2018224,李妮,二年级,81.89655172413794,54.74452554744526,81.11888111888112,43.56435643564357,50.0
225,2018225,彭家丰,三年级,76.72413793103449,74.45255474452554,58.04195804195804,50.495049504950494,53.125
226,2018226,李红红,五年级,84.48275862068965,56.20437956204379,75.52447552447552,37.62376237623762,48.95833333333333
227,2018227,康多喜,一年级,83.62068965517241,50.36496350364964,68.53146853146853,31.683168316831683,65.625
228,2018228,孙秋阳,五年级,75.86206896551724,62.77372262773723,63.63636363636363,9.900990099009901,66.66666666666666
229,2018229,马震,六年级,87.06896551724138,47.44525547445255,69.93006993006993,41.584158415841586,59.375
230,2018230,汪肖兴,四年级,74.13793103448276,48.9051094890511,69.23076923076923,37.62376237623762,58.333333333333336
231,2018231,祝丹丹,三年级,75.0,62.77372262773723,74.12587412587412,33.663366336633665,37.5
232,2018232,陈雨,二年级,79.3103448275862,43.79562043795621,74.82517482517483,39.603960396039604,38.54166666666667
233,2018233,王婷婷,五年级,66.37931034482759,55.47445255474452,78.32167832167832,7.920792079207921,67.70833333333334
234,2018234,邢天龙,四年级,70.6896551724138,70.8029197080292,43.35664335664335,42.57425742574257,42.70833333333333
235,2018235,张如帅,四年级,77.58620689655173,56.20437956204379,61.53846153846154,9.900990099009901,51.041666666666664
236,2018236,李闯,二年级,77.58620689655173,57.66423357664233,67.13286713286713,26.732673267326735,34.375
237,2018237,李康,二年级,83.62068965517241,51.09489051094891,56.64335664335665,30.693069306930692,44.79166666666667
238,2018238,牛洋辉,一年级,86.20689655172413,56.20437956204379,49.65034965034965,23.762376237623762,33.33333333333333
239,2018239,聂贵梦,三年级,74.13793103448276,37.22627737226277,72.72727272727273,29.7029702970297,53.125
240,2018240,邹亚楠,四年级,76.72413793103449,43.79562043795621,69.93006993006993,11.881188118811881,43.75
241,2018241,蔡红燕,三年级,90.51724137931035,33.57664233576642,83.91608391608392,23.762376237623762,15.625
242,2018242,乔莹莹,五年级,71.55172413793103,35.76642335766424,73.42657342657343,17.82178217821782,57.291666666666664
243,2018243,刘红,五年级,80.17241379310344,63.503649635036496,49.65034965034965,23.762376237623762,35.41666666666667
244,2018244,侯雪红,四年级,46.55172413793103,54.74452554744526,51.74825174825175,41.584158415841586,60.416666666666664
245,2018245,董瑞,四年级,82.75862068965517,31.386861313868614,76.22377622377621,18.81188118811881,40.625
246,2018246,李苏琦,四年级,80.17241379310344,48.175182481751825,29.37062937062937,25.742574257425744,59.375
247,2018247,李云龙,五年级,80.18996723357778,64.96350364963503,81.81818181818183,55.44554455445545,31.25
248,2018248,汤东梅,五年级,75.0,48.175182481751825,75.52447552447552,11.881188118811881,28.125
249,2018249,兰雨田,四年级,75.0,35.76642335766424,52.44755244755245,27.722772277227726,56.25
250,2018250,李征,二年级,81.03448275862068,36.496350364963504,68.53146853146853,26.732673267326735,35.41666666666667
251,2018251,陈强,二年级,80.17241379310344,37.95620437956204,63.63636363636363,7.920792079207921,34.375
252,2018252,张帅帅,三年级,75.0,51.82481751824818,39.16083916083916,26.732673267326735,41.66666666666667
253,2018253,高明,一年级,72.41379310344827,47.44525547445255,60.13986013986013,13.861386138613863,30.208333333333332
254,2018254,王培壮,二年级,69.82758620689656,35.76642335766424,74.12587412587412,7.920792079207921,26.041666666666668
255,2018255,徐远远,四年级,0.0,38.68613138686132,86.01398601398601,26.732673267326735,46.875
256,2018256,陈雷,三年级,80.17241379310344,32.11678832116788,42.65734265734265,19.801980198019802,46.875
257,2018257,贾春雷,三年级,79.3103448275862,32.11678832116788,34.96503496503497,34.65346534653465,20.833333333333336
258,2018258,孔令成,四年级,77.58620689655173,27.00729927007299,39.16083916083916,19.801980198019802,16.666666666666664
259,2018259,李荣,六年级,80.18996723357778,56.23785741726579,71.88350809236167,40.46393210749646,53.20430871212122
260,2018260,胡号,一年级,81.89655172413794,67.88321167883211,85.3146853146853,78.21782178217822,70.83333333333334
261,2018261,李帅,二年级,85.34482758620689,71.53284671532847,84.61538461538461,61.386138613861384,61.458333333333336
